player_id,name_x,fleaflicker_id,cfbref_id,draft_pick,mfl_id,pfr_id,yahoo_id,fantasy_data_id,db_season,sportradar_id,rotoworld_id,twitter_username,rotowire_id,team_x,fantasypros_id,age,name_y,merge_name,draft_year_x,gsis_id,stats_global_id,pff_id,position_x,draft_ovr,height,sleeper_id,birthdate_x,ktc_id,stats_id,espn_id,draft_round,college,weight,nfl_id,swish_id,cbs_id,Row,player,team_y,position_y,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_att,rush_att_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_yds,return_yds_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,birthdate_y,draft_year_y,injury_status,injury_details,season_year,week,Unnamed: 0,position,team,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,position_rank,tier,adp,aav,uncertainty,pick_number,owner
4594277,Jaylin Smith,,,33.0,17168.0,,,,2025.0,65a9a4da-5aac-4596-ba66-ec3e467463b8,,,18611.0,HOU,,21.8,Jaylin Smith,jaylin smith,2025.0,,0.0,,CB,,71.0,12626.0,2003-11-05,,41871.0,4594277.0,3.0,USC,190.0,,,26720327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4692590,Jalin Hyatt,,jalin-hyatt-1,10.0,16183.0,HyatJa00,40128.0,,2025.0,e5f9d339-a89f-4e47-9a84-b89f14550c05,,,16714.0,NYG,25251.0,23.9,Jalin Hyatt,jalin hyatt,2023.0,00-0038938,0.0,,WR,73.0,72.0,9497.0,2001-09-25,1399.0,40128.0,4692590.0,3.0,Tennessee,185.0,,1232892.0,3171911.0,370.0,Jalin Hyatt,NYG,WR,16183.0,robust,,,,,,,0.0,0.0,0.25,0.2471,0.0,0.0,0.0,0.0,0.0,,0.0,,13.6,1.4826,167.225,8.15430000000002,0.925,0.0741300000000001,190.0,0.0,,,,,,,,,,,2001-09-25,2023.0,Q,Undisclosed,2025.0,0.0,,,,,,,,,,,,,,,,,,,,0,
4872841,Julius Wood,,,,16989.0,,,,2025.0,a7011ca0-072f-11ef-aee1-63cc61868faa,,,18247.0,TEN,,23.8,Julius Wood,julius wood,2024.0,,0.0,,S,,73.0,12089.0,2001-05-02,,41400.0,4872841.0,,East Carolina,193.0,,1166860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4037239,Boogie Basham,,carlos-basham-jr-1,29.0,15348.0,BashCa00,33449.0,,2025.0,18eae132-a14e-4de6-bae2-77c9ce8f5864,,,15260.0,CAR,23241.0,27.7,Carlos Basham,carlos basham,2021.0,00-0036553,0.0,44320.0,DE,61.0,75.0,7646.0,1997-12-16,,33449.0,4037239.0,2.0,Wake Forest,274.0,,910847.0,2223199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4037235,Greg Dortch,,,,14108.0,DortGr01,32523.0,21071.0,2025.0,4484c7d1-025a-4f26-8e9b-48503afb0c68,14061.0,,13469.0,ARI,18585.0,27.2,Greg Dortch,greg dortch,2019.0,00-0035500,910852.0,42237.0,WR,,67.0,5970.0,1998-05-29,10.0,32523.0,4037235.0,,Wake Forest,180.0,,910852.0,2223207.0,335.0,Greg Dortch,ARI,WR,14108.0,robust,,,,,,,4.769575017507,0.614670983455882,31.0,4.4478,0.0120915032679739,0.0,0.7,0.0,0.0,,0.0,,33.1,9.56277,335.0,90.21621,2.45,0.7413,296.0,0.0,,,,,,,,,,,1970-01-01,2019.0,,,,,,,,,,,,,,,,,,,,,,,,0,
3054212,Jonnu Smith,,jonnu-smith-1,36.0,13193.0,SmitJo01,30213.0,18990.0,2025.0,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,12344.0,,11807.0,PIT,16460.0,30.0,Jonnu Smith,jonnu smith,2017.0,00-0033858,743749.0,11855.0,TE,100.0,75.0,4144.0,1995-08-22,84.0,30213.0,3054212.0,3.0,Florida International,248.0,,743749.0,2081506.0,427.0,Jonnu Smith,PIT,TE,13193.0,robust,,,,,,,0.383157894736842,,6.18125,1.1675475,0.0,0.0,1.075,0.0741300000000001,0.0,,0.0,,59.15,4.29954,612.75,24.09225,4.83782141934149,1.7430080726314,0.0,0.0,,,,,,,,,,,1995-08-22,2017.0,,,,,85.0,TE,PIT,146.0,15.5,1.77,129.0,173.0,30.5,25.3,33.4,85.0,94.0,81.0,14.0,7.0,135.0,2.6,77.0,0,
3693166,Josh Sweat,,josh-sweat-1,30.0,13690.0,SweaJo00,31101.0,19918.0,2025.0,66a67b5d-500d-46e8-90c6-e2f127d38190,13132.0,,12546.0,ARI,17363.0,28.4,Josh Sweat,josh sweat,2018.0,00-0034381,867049.0,50120.0,DE,130.0,77.0,4999.0,1997-03-29,,31101.0,3693166.0,4.0,Florida State,265.0,,867049.0,2179277.0,564.0,Josh Sweat,ARI,DL,13690.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,5.63388,,,0.0,0.0,2.45,0.66717,0.0,0.0,1997-03-29,2018.0,,,,,249.0,DL,ARI,44.1,7.88,0.0875,39.3,48.8,-11.1,-13.2,-9.42,222.0,246.0,213.0,37.0,6.0,,3.12,64.0,0,
3693166,Josh Sweat,,josh-sweat-1,30.0,13690.0,SweaJo00,31101.0,19918.0,2025.0,66a67b5d-500d-46e8-90c6-e2f127d38190,13132.0,,12546.0,ARI,17363.0,28.4,Josh Sweat,josh sweat,2018.0,00-0034381,867049.0,50120.0,DE,130.0,77.0,4999.0,1997-03-29,,31101.0,3693166.0,4.0,Florida State,265.0,,867049.0,2179277.0,564.0,Josh Sweat,ARI,DL,13690.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,5.63388,,,0.0,0.0,2.45,0.66717,0.0,0.0,1997-03-29,2018.0,,,,,250.0,DL,ARI,44.1,7.88,0.0875,39.3,48.8,-11.1,-13.2,-9.42,222.0,246.0,213.0,37.0,6.0,,3.12,83.0,0,
4037216,Essang Bassey,,,,15079.0,BassEs01,32932.0,22086.0,2025.0,34853ce3-5e1f-4b23-b730-6f51444291ac,,,14738.0,FA,19363.0,26.5,Essang Bassey,essang bassey,2020.0,00-0035862,0.0,45258.0,CB,,70.0,6925.0,1998-08-12,,32932.0,4037216.0,,Wake Forest,190.0,,910848.0,2223200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4430388,DeWayne McBride,,dewayne-mcbride-1,5.0,16179.0,McBrDe00,40285.0,,2025.0,fe0e7574-ccd1-45ca-b2bf-7ec3a09cef00,,,16765.0,FA,25265.0,24.1,DeWayne McBride,dewayne mcbride,2023.0,00-0039046,0.0,,RB,222.0,70.0,9512.0,2001-07-08,,40285.0,4430388.0,7.0,UAB,209.0,,1227717.0,3168024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2972236,Nathan Peterman,,nathan-peterman-1,27.0,13127.0,PeteNa00,30284.0,19029.0,2025.0,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,12220.0,,11840.0,FA,16414.0,30.8,Nathan Peterman,nathan peterman,2017.0,00-0033958,650974.0,11926.0,QB,171.0,74.0,4183.0,1994-05-04,,30284.0,2972236.0,5.0,Pittsburgh,220.0,,650974.0,1984209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4037212,Luke Masterson,,,,16004.0,MastLu00,34549.0,,2025.0,103ff970-d3a7-11ec-96a0-c3471a31202c,,,16557.0,FA,23975.0,27.6,Luke Masterson,luke masterson,2022.0,00-0037517,0.0,,LB,,73.0,8839.0,1998-01-07,,34549.0,4037212.0,,Wake Forest,220.0,,910857.0,2223212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4430539,Brenton Strange,,brenton-strange-1,30.0,16269.0,StraBr00,40078.0,,2025.0,94f135f7-9d54-4cbd-b560-fcaf83d414b0,,,17017.0,JAC,25345.0,24.6,Brenton Strange,brenton strange,2023.0,00-0038935,0.0,,TE,61.0,76.0,9480.0,2000-12-27,1461.0,40078.0,4430539.0,2.0,Penn State,253.0,,1164940.0,3121696.0,437.0,Brenton Strange,JAC,TE,16269.0,robust,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333333,0.0,0.0,,0.0,,57.8,4.4478,568.25,62.2692,3.36916438870847,0.547323122699179,0.0,0.0,,,,,,,,,,,2000-12-27,2023.0,,,,,107.0,TE,JAC,132.0,14.5,1.79,118.0,149.0,16.3,15.0,8.96,106.0,108.0,125.0,22.0,9.0,174.0,3.92,90.0,0,
2972342,Adam Butler,,,,13448.0,,30655.0,19275.0,2025.0,54814199-dd18-408f-9dc4-ce59a121431b,12765.0,,12141.0,LVR,16796.0,31.3,Adam Butler,adam butler,2017.0,00-0033381,690808.0,12214.0,DT,,76.0,4415.0,1994-04-12,,30655.0,2972342.0,,Vanderbilt,301.0,,690808.0,2818958.0,572.0,Adam Butler,LVR,DL,13448.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,3.11346,,,0.0,0.0,1.1,1.33434,0.0,0.0,,,Q,Personal,2025.0,0.0,272.0,DL,LVR,41.5,2.22,0.05,40.2,42.8,-13.7,-12.3,-15.4,243.0,234.0,260.0,44.0,7.0,,,93.0,0,
4430560,Jer'Zhan Newton,,jerzhan-newton-1,4.0,16692.0,NewtJe00,,,2025.0,9d373d6d-66f7-4ba9-9226-5d5e89a23a5e,,,17707.0,WAS,26218.0,23.0,Jer'Zhan Newton,jerzhan newton,2024.0,00-0039906,0.0,,DT,36.0,74.0,11699.0,2002-08-31,,40939.0,4430560.0,2.0,Illinois,295.0,,1229482.0,3169274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4250360,Bailey Zappe,,bailey-zappe-1,32.0,15696.0,ZappBa00,34093.0,,2025.0,14926860-abef-45a9-b8f6-e66103ca6029,,,15975.0,KCC,24027.0,26.3,Bailey Zappe,bailey zappe,2022.0,00-0038108,0.0,,QB,137.0,73.0,8157.0,1999-04-26,,34093.0,4250360.0,4.0,Western Kentucky,215.0,,1058090.0,2866483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
3676833,KaVontae Turpin,,,,15981.0,,34709.0,,2025.0,2dfd63d0-0e8a-11ed-a8f4-191ad3c6932a,,,13894.0,DAL,18520.0,29.0,KaVontae Turpin,kavontae turpin,2022.0,00-0037801,0.0,,WR,,69.0,8917.0,1996-08-02,1336.0,34709.0,3676833.0,,TCU,153.0,,865958.0,2180870.0,341.0,KaVontae Turpin,DAL,WR,15981.0,robust,,,,,,,11.9756122387881,4.41164270522723,76.0,25.79724,0.25,0.0,0.766666666666667,0.09884,0.0,,1.0,0.0,23.0,4.74432,305.0,71.1648,1.5,0.59304,726.0,0.0,,,,,,,,,,,1996-08-02,2022.0,,,,,330.0,WR,DAL,154.0,15.7,1.51,139.0,170.0,-21.6,-11.2,-40.1,329.0,226.0,526.0,58.0,12.0,194.0,0.3,88.0,0,
4610705,Nohl Williams,,,21.0,17164.0,,,,2025.0,7d2f964c-1e5d-4f13-a169-62b4a9e35f2c,,,18593.0,KCC,,22.9,Nohl Williams,nohl williams,2025.0,,0.0,,CB,,73.0,12622.0,2002-09-23,,41874.0,4610705.0,3.0,California,200.0,,,3167676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2972400,David Mayo,,david-mayo-1,33.0,12326.0,MayoDa00,28557.0,16929.0,2025.0,677a2fa2-55d5-4a1f-b56f-1f97b0a4b61a,10545.0,Mayo_Man_3,10469.0,FA,14224.0,31.5,David Mayo,david mayo,2015.0,00-0031596,693395.0,9602.0,LB,169.0,74.0,2472.0,1993-08-18,,28557.0,2972400.0,5.0,Texas State,240.0,,693395.0,2174117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4037361,Charvarius Ward,,,,13920.0,,31293.0,20204.0,2025.0,04f6abef-834f-470e-9c15-8c0cc62fde4e,13488.0,,13257.0,IND,17763.0,29.2,Charvarius Ward,charvarius ward,2018.0,00-0034573,912248.0,43034.0,CB,,73.0,5493.0,1996-05-16,,31293.0,4037361.0,,Middle Tennessee State,196.0,,912248.0,2926483.0,827.0,Charvarius Ward,IND,DB,13920.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,1.18608,,,1.75,1.85325,9.85,6.15279,0.0,0.0,1970-01-01,2018.0,Q,Leg,2025.0,0.0,,,,,,,,,,,,,,,,,,,,0,
4037333,Alex Highsmith,,alex-highsmith-1,38.0,14940.0,HighAl02,32772.0,21897.0,2025.0,3f4025d1-5782-43e4-9f42-8eee2da66a95,,highsmith34,14724.0,PIT,19316.0,28.0,Alex Highsmith,alex highsmith,2020.0,00-0036333,0.0,43507.0,DE,102.0,76.0,7113.0,1997-08-07,,32772.0,4037333.0,3.0,North Carolina-Charlotte,242.0,,912179.0,2241393.0,550.0,Alex Highsmith,PIT,DL,14940.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,6.6717,,,0.9,0.14826,3.05,1.55673,0.0,0.0,1997-08-07,2020.0,Q,Groin,2025.0,0.0,196.0,DL,PIT,51.1,9.8,0.112,45.2,57.1,-4.05,-7.34,-1.2,176.0,202.0,168.0,22.0,4.0,,5.57,54.0,0,
4037333,Alex Highsmith,,alex-highsmith-1,38.0,14940.0,HighAl02,32772.0,21897.0,2025.0,3f4025d1-5782-43e4-9f42-8eee2da66a95,,highsmith34,14724.0,PIT,19316.0,28.0,Alex Highsmith,alex highsmith,2020.0,00-0036333,0.0,43507.0,DE,102.0,76.0,7113.0,1997-08-07,,32772.0,4037333.0,3.0,North Carolina-Charlotte,242.0,,912179.0,2241393.0,550.0,Alex Highsmith,PIT,DL,14940.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,6.6717,,,0.9,0.14826,3.05,1.55673,0.0,0.0,1997-08-07,2020.0,Q,Groin,2025.0,0.0,197.0,DL,PIT,51.1,9.8,0.112,45.2,57.1,-4.05,-7.34,-1.2,176.0,202.0,168.0,22.0,4.0,,5.57,98.0,0,
4692680,McKinnley Jackson,,mckinnley-jackson-1,33.0,16715.0,JackMc00,,,2025.0,00b1481f-e562-4727-9e2b-9ab3293f2748,,,17780.0,CIN,26128.0,23.6,McKinnley Jackson,mckinnley jackson,2024.0,00-0039354,0.0,,DT,97.0,74.0,11713.0,2001-12-26,,40949.0,4692680.0,3.0,Texas A&M,330.0,,1231845.0,3171111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4430681,Jared Wayne,,,,17011.0,,40288.0,,2025.0,28c09980-e6ea-11ed-8605-b736dbb934f2,,,16847.0,FA,25495.0,24.9,Jared Wayne,jared wayne,2023.0,,0.0,,WR,,75.0,11056.0,2000-10-07,,40288.0,4430681.0,,Pittsburgh,210.0,,1176733.0,3126867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2317118,Nick Williams,,,17.0,11412.0,WillNi01,26846.0,14974.0,2025.0,e03775ef-3287-476c-9386-ff16ea31d7b8,8619.0,,8969.0,FA,11843.0,35.0,Nick Williams,nick williams,2013.0,00-0030500,459747.0,8006.0,DT,223.0,76.0,1414.0,1990-02-21,,26846.0,2317118.0,7.0,Samford,310.0,nickwilliams/2541479,459747.0,2009342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4692835,Jalen Brooks,,jalen-brooks-2,27.0,16364.0,BrooJa03,40257.0,,2025.0,66f7bbe1-eb89-4b48-83db-d947b04ff1fd,,,17185.0,DAL,25468.0,25.3,Jalen Brooks,jalen brooks,2023.0,00-0038640,0.0,,WR,244.0,74.0,11034.0,2000-05-07,,40257.0,4692835.0,7.0,South Carolina,205.0,,1223301.0,3165078.0,364.0,Jalen Brooks,DAL,WR,16364.0,robust,,,,,,,0.0,0.0,2.5,3.7065,0.0,0.0,0.25,0.37065,,,,,10.35,10.30407,121.85,123.27819,0.6,0.59304,190.0,0.0,,,,,,,,,,,2000-05-07,2023.0,,,,,,,,,,,,,,,,,,,,,,,,0,
4381558,Jordan Davis,,jordan-davis-9,13.0,15817.0,DaviJo03,33968.0,,2025.0,6528c7dc-2a02-4577-9246-b590be05eeeb,,,15930.0,PHI,22761.0,25.6,Jordan Davis,jordan davis,2022.0,00-0037073,0.0,,DT,13.0,78.0,8269.0,2000-01-12,,33968.0,4381558.0,1.0,Georgia,336.0,,1131014.0,2654013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4430723,Jared Wiley,,jared-wiley-1,31.0,16648.0,WileJa00,40978.0,,2025.0,a952a370-a43f-45ec-8371-0665f0b9551e,,,17894.0,KCC,26343.0,24.8,Jared Wiley,jared wiley,2024.0,00-0039824,0.0,,TE,131.0,78.0,11595.0,2000-11-02,1619.0,40978.0,4430723.0,4.0,TCU,249.0,,1163272.0,3123819.0,514.0,Jared Wiley,KC,TE,16648.0,robust,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,6.65,2.37216,62.2,46.55364,0.45,0.59304,0.0,0.0,,,,,,,,,,,2000-11-02,2024.0,,,,,,,,,,,,,,,,,,,,,,,,0,
4250392,Zyon McCollum,,,14.0,15895.0,McCoZy02,34113.0,,2025.0,76d1f310-5877-42d1-99b2-b9ab4b8d826b,,,15943.0,TBB,24498.0,26.3,Zyon McCollum,zyon mccollum,2022.0,00-0037268,0.0,,CB,157.0,74.0,8384.0,1999-05-03,,34113.0,4250392.0,5.0,Sam Houston State,199.0,,1057770.0,2867264.0,782.0,Zyon McCollum,TB,DB,15895.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7,2.52042,,,0.95,0.07413,14.95,1.40847,0.0,0.0,1999-05-03,2022.0,,,,,333.0,DB,TB,91.4,4.67,0.325,88.6,94.2,-22.0,-19.7,-29.3,332.0,306.0,397.0,56.0,4.0,,,80.0,0,
4250393,Tristin McCollum,,,,16571.0,,,,2025.0,151a3910-c966-11ec-9af6-61153bad5574,,,16545.0,PHI,,26.3,Tristin McCollum,tristin mccollum,2022.0,,0.0,,S,,75.0,8542.0,1999-05-03,,34602.0,4250393.0,,Sam Houston State,195.0,,1057771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4578085,Jared Verse,,jared-verse-1,19.0,16653.0,VersJa00,,,2025.0,6c0c2ab2-8333-4eb0-adb5-d8e0095d50ec,,,17711.0,LAR,25234.0,24.8,Jared Verse,jared verse,2024.0,00-0039852,0.0,,DE,19.0,76.0,11665.0,2000-11-04,,40894.0,4578085.0,1.0,Florida State,260.0,,1184566.0,3138203.0,568.0,Jared Verse,LAR,DL,16653.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,7.26474,,,0.0,0.0,1.85,0.22239,1.8,0.0,2000-11-04,2024.0,Q,Knee,2025.0,0.0,185.0,DL,LAR,52.0,9.36,0.05,46.3,57.7,-3.18,-6.19,-0.6,168.0,193.0,159.0,16.0,4.0,,,49.0,0,
4578085,Jared Verse,,jared-verse-1,19.0,16653.0,VersJa00,,,2025.0,6c0c2ab2-8333-4eb0-adb5-d8e0095d50ec,,,17711.0,LAR,25234.0,24.8,Jared Verse,jared verse,2024.0,00-0039852,0.0,,DE,19.0,76.0,11665.0,2000-11-04,,40894.0,4578085.0,1.0,Florida State,260.0,,1184566.0,3138203.0,568.0,Jared Verse,LAR,DL,16653.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,7.26474,,,0.0,0.0,1.85,0.22239,1.8,0.0,2000-11-04,2024.0,Q,Knee,2025.0,0.0,186.0,DL,LAR,52.0,9.36,0.05,46.3,57.7,-3.18,-6.19,-0.6,168.0,193.0,159.0,16.0,4.0,,,94.0,0,
4430637,Ja'Lynn Polk,,jalynn-polk-1,5.0,16631.0,PolkJa00,40914.0,,2025.0,446ecdc5-470d-4cb6-9a77-b54c108e3d3a,,,17684.0,NEP,26205.0,23.3,Ja'Lynn Polk,jalynn polk,2024.0,00-0039907,0.0,,WR,37.0,73.0,11619.0,2002-04-11,1602.0,40914.0,4430637.0,2.0,Washington,203.0,,1213881.0,3162664.0,354.0,Ja'Lynn Polk,NE,WR,16631.0,robust,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,19.8,7.26474,218.5,119.3493,1.85,0.0741299999999999,17.0,0.0,,,,,,,,,,,2002-04-11,2024.0,Q,Arm,2025.0,0.0,,,,,,,,,,,,,,,,,,,,0,
4037474,Curtis Brooks,,curtis-brooks-1,37.0,15927.0,BrooCu00,34172.0,,2025.0,d4e32119-678d-4e34-9075-9e1dde886d1a,,,16280.0,TEN,24567.0,25.0,Curtis Brooks,curtis brooks,2022.0,00-0037309,0.0,,DT,216.0,74.0,8490.0,1998-02-06,,34172.0,4037474.0,6.0,Cincinnati,285.0,,911022.0,2240547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4037468,Shaq Quarterman,,shaquille-quarterman-1,34.0,14958.0,QuarSh00,32810.0,21974.0,2025.0,dd7218be-5eaa-4d51-94f8-a9f68d2f0af9,,,14747.0,FA,19335.0,27.8,Shaquille Quarterman,shaquille quarterman,2020.0,00-0036235,0.0,51048.0,LB,140.0,72.0,6997.0,1997-10-28,,32810.0,4037468.0,4.0,Miami,234.0,,910732.0,2221934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2972515,Cooper Rush,,,,13124.0,RushCo00,30788.0,19461.0,2025.0,4595c8ea-9d85-4504-8a34-2c8a02349105,12475.0,,11841.0,BAL,16477.0,31.7,Cooper Rush,cooper rush,2017.0,00-0033662,694117.0,12324.0,QB,,75.0,4574.0,1993-11-21,,30788.0,2972515.0,,Central Michigan,225.0,,694117.0,2000176.0,48.0,Cooper Rush,BAL,QB,13124.0,robust,167.0,24.53703,1.0,0.14826,0.85,0.7413,5.5,2.14977,18.6,11.1195,0.0,0.0,0.525,0.19768,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,0,
4037457,Travis Homer,,travis-homer-1,31.0,14083.0,HomeTr00,32036.0,20810.0,2025.0,4afb77d8-4564-469b-be4c-5a8587df8046,14272.0,,13484.0,CHI,18616.0,27.0,Travis Homer,travis homer,2019.0,00-0035594,922484.0,45859.0,RB,204.0,70.0,6012.0,1998-08-07,160.0,32036.0,4037457.0,6.0,Miami,211.0,,922484.0,2249831.0,204.0,Travis Homer,CHI,RB,14083.0,robust,,,,,,,14.55,11.34189,53.8,26.39028,0.15,0.22239,0.0,0.0,,,,,2.35,1.40847,15.0,14.826,0.05,0.07413,2.0,0.0,,,,,,,,,,,1970-01-01,2019.0,Q,Calf,2025.0,0.0,,,,,,,,,,,,,,,,,,,,0,
4430802,Darnell Washington,,darnell-washington-1,30.0,16216.0,WashDa03,40094.0,,2025.0,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,,,16889.0,PIT,22967.0,24.0,Darnell Washington,darnell washington,2023.0,00-0038558,0.0,,TE,93.0,79.0,9479.0,2001-08-17,1431.0,40094.0,4430802.0,3.0,Georgia,264.0,,1218658.0,3163963.0,478.0,Darnell Washington,PIT,TE,16216.0,robust,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,17.75,5.9304,179.9,62.2692,0.95,0.0,0.0,0.0,,,,,,,,,,,2001-08-17,2023.0,,,,,,,,,,,,,,,,,,,,,,,,0,
2612151,Alex Singleton,,,,14412.0,,28716.0,17085.0,2025.0,954d9ed8-41ed-4222-b0d8-b3cc8d1755a5,10782.0,,10811.0,DEN,14399.0,31.7,Alex Singleton,alex singleton,2015.0,00-0031898,608786.0,9994.0,LB,,74.0,2617.0,1993-12-07,,28716.0,2612151.0,,Montana State,240.0,,608786.0,2174973.0,654.0,Alex Singleton,DEN,LB,14412.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,0.7413,,,1.05,1.55673,4.0,2.9652,0.4,0.0,1993-12-07,2015.0,,,,,146.0,LB,DEN,115.0,7.84,1.35,110.0,120.0,3.38,0.36,4.77,143.0,153.0,137.0,6.0,2.0,,12.5,35.0,0,
4430807,Bijan Robinson,,bijan-robinson-1,8.0,16161.0,RobiBi01,40055.0,,2025.0,f78d68c2-f9da-48e7-b954-26b69efd828d,,,16739.0,ATL,23133.0,23.5,Bijan Robinson,bijan robinson,2023.0,00-0038542,0.0,,RB,8.0,71.0,9509.0,2002-01-30,1414.0,40055.0,4430807.0,1.0,Texas,215.0,,1228244.0,3168163.0,87.0,Bijan Robinson,ATL,RB,16161.0,robust,,,,,,,299.15,12.988510903326,1407.75,48.9258,11.925,0.81543,1.375,0.0185324999999999,0.0,,0.0,,60.475,4.96671,453.8,33.95154,2.05,0.0,0.0,0.0,,,,,,,,,,,2002-01-30,2023.0,,,,,2.0,RB,ATL,476.0,19.6,43.9,453.0,534.0,260.0,280.0,269.0,2.0,2.0,1.0,2.0,2.0,3.61,55.1,11.0,0,
4037559,Devon Key,,,,15527.0,,,,2025.0,83b719f1-e6ac-4611-8235-c2f6bd198fa3,,,15713.0,DEN,23432.0,27.8,Devon Key,devon key,2021.0,00-0036683,0.0,56307.0,S,,72.0,8004.0,1997-10-28,,33883.0,4037559.0,,Western Kentucky,208.0,,921657.0,2247985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4430822,Noah Sewell,,noah-sewell-1,13.0,16238.0,SeweNo00,40172.0,,2025.0,3008a8a1-5943-47ff-81ef-1b3367bbbecd,,,16756.0,CHI,24710.0,23.3,Noah Sewell,noah sewell,2023.0,00-0038390,0.0,,LB,148.0,73.0,10984.0,2002-04-26,,40172.0,4430822.0,5.0,Oregon,246.0,,1213663.0,3161646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
