player_id,name_x,stats_global_id,age,yahoo_id,espn_id,swish_id,draft_pick,nfl_id,stats_id,fleaflicker_id,draft_round,position_x,weight,mfl_id,college,rotoworld_id,pfr_id,fantasy_data_id,name_y,rotowire_id,pff_id,birthdate_x,draft_year_x,db_season,height,sleeper_id,team_x,twitter_username,gsis_id,draft_ovr,cfbref_id,sportradar_id,fantasypros_id,ktc_id,merge_name,cbs_id,Row,player,team_y,position_y,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_att,rush_att_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_yds,return_yds_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,birthdate_y,draft_year_y,injury_status,injury_details,season_year,week,Unnamed: 0,position,team,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,position_rank,tier,adp,aav,uncertainty,pick_number,owner,PPG,depth
3916387,Lamar Jackson,877745.0,29.6,31002.0,3916387.0,877745.0,32.0,46101.0,31002.0,,1.0,QB,205.0,13593.0,Louisville,13059.0,JackLa00,19781.0,Lamar Jackson,12561.0,46416.0,1997-01-07,2018.0,2026.0,74.0,4881.0,BAL,,00-0034796,32.0,lamar-jackson-1,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,17233.0,372.0,lamar jackson,2181169.0,15.0,Lamar Jackson,BAL,QB,13593.0,robust,3850.5,205.3401,33.675,3.33585,7.775,1.85325,138.5,4.67019000000001,849.0,25.2042,3.95,0.0741300000000001,4.575,0.0555975000000001,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1997-01-07,2018.0,,,,,28.0,QB,BAL,544.0,30.0,20.0,512.0,577.0,117.0,105.0,117.0,28.0,33.0,28.0,1.0,1.0,19.0,32.4,16.0,0,,32.0,1
3918298,Josh Allen,868199.0,30.2,30977.0,3918298.0,868199.0,7.0,46076.0,30977.0,,1.0,QB,237.0,13589.0,Wyoming,13045.0,AlleJo02,19801.0,Josh Allen,12483.0,46601.0,1996-05-21,2018.0,2026.0,77.0,4984.0,BUF,,00-0034857,7.0,josh-allen-7,3069db07-aa43-4503-ab11-2ae5c0002721,17298.0,365.0,josh allen,2181054.0,12.0,Josh Allen,BUF,QB,13589.0,robust,3861.5,107.4885,29.575,2.44629,10.0,1.11195,111.625,10.22994,560.25,34.8411,11.4,1.4826,2.75625,0.2409225,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1996-05-21,2018.0,,,,,35.0,QB,BUF,524.0,30.4,1.88,487.0,554.0,96.8,80.8,94.7,35.0,44.0,35.0,2.0,1.0,18.4,37.1,6.0,0,,30.823529411764707,1
3915239,Josh Hines-Allen,881646.0,29.1,31839.0,3915239.0,881646.0,7.0,47790.0,31839.0,,1.0,DE,255.0,14167.0,Kentucky,14024.0,AlleJo03,20737.0,Josh Hines-Allen,13642.0,50235.0,1997-07-13,2019.0,2026.0,77.0,5840.0,JAC,,00-0035642,7.0,josh-allen-6,dd7be5f3-c615-4621-92e1-2434519cb1f9,18201.0,,josh hines-allen,2184628.0,558.0,Josh Allen,JAC,DL,14167.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55,0.667169999999999,,,0.8,0.29652,1.8,0.29652,0.0,0.0,1970-01-01,2019.0,,,,,35.0,QB,BUF,524.0,30.4,1.88,487.0,554.0,96.8,80.8,94.7,35.0,44.0,35.0,2.0,1.0,18.4,37.1,6.0,0,,30.823529411764707,1
4426348,Jayden Daniels,0.0,25.6,40896.0,4426348.0,1161228.0,2.0,57123.0,40896.0,,1.0,QB,210.0,16581.0,LSU,,DaniJa02,23235.0,Jayden Daniels,17692.0,97993.0,2000-12-18,2024.0,2026.0,76.0,11566.0,WAS,,00-0039910,2.0,jayden-daniels-1,bab8c65a-9fff-410d-8e34-dc2f636d890e,22902.0,1552.0,jayden daniels,3123337.0,18.0,Jayden Daniels,WAS,QB,16581.0,robust,3794.275,157.1556,27.5,2.2239,10.45,0.7413,146.2,7.413,814.0,51.1497,5.9,0.7413,1.675,0.5003775,0.0,,0.0,,,,,,,,,,,,,,,,,,,,2000-12-18,2024.0,,,,,36.0,QB,WAS,522.0,32.2,18.2,490.0,556.0,94.9,83.6,96.4,36.0,41.0,34.0,3.0,2.0,35.3,22.5,19.0,0,,30.705882352941178,1
4040715,Jalen Hurts,0.0,28.0,32723.0,4040715.0,913271.0,21.0,52461.0,32723.0,,2.0,QB,223.0,14783.0,Oklahoma,,HurtJa00,21831.0,Jalen Hurts,14416.0,40291.0,1998-08-07,2020.0,2026.0,73.0,6904.0,PHI,JalenHurts,00-0036389,53.0,jalen-hurts-1,64bd0f02-6a5d-407e-98f1-fd02048ea21d,19275.0,595.0,jalen hurts,2240246.0,28.0,Jalen Hurts,PHI,QB,14783.0,robust,3430.05,175.76223,22.925,1.26021,8.0,1.4826,150.7,4.15128000000002,652.25,63.7518,13.0,1.4826,3.80625,0.0926625,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1970-01-01,2020.0,,,,,48.0,QB,PHI,504.0,9.41,20.0,480.0,527.0,76.7,73.6,67.9,49.0,53.0,50.0,4.0,3.0,30.4,25.5,1.0,0,,29.647058823529413,1
3915511,Joe Burrow,0.0,29.7,32671.0,3915511.0,878785.0,1.0,52409.0,32671.0,,1.0,QB,215.0,14777.0,LSU,,BurrJo01,21693.0,Joe Burrow,14442.0,28022.0,1996-12-10,2020.0,2026.0,76.0,6770.0,CIN,Joe_Burrow10,00-0036442,1.0,joe-burrow-1,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,19196.0,601.0,joe burrow,2179798.0,1.0,Joe Burrow,CIN,QB,14777.0,robust,4623.5,190.5141,37.5,3.7065,10.3,1.4826,50.4478162323089,4.29954,191.25,18.45837,2.0,0.37065,3.78125,0.0185324999999999,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1970-01-01,2020.0,,,,,65.0,QB,CIN,484.0,29.2,32.8,450.0,513.0,56.8,43.4,53.6,65.0,76.0,61.0,5.0,4.0,32.1,22.4,13.0,0,,28.470588235294116,1
3929630,Saquon Barkley,883302.0,29.5,30972.0,3929630.0,883302.0,2.0,46071.0,30972.0,,1.0,RB,233.0,13604.0,Penn State,13048.0,BarkSa00,19766.0,Saquon Barkley,12507.0,45791.0,1997-02-09,2018.0,2026.0,72.0,4866.0,PHI,,00-0034844,2.0,saquon-barkley-1,9811b753-347c-467a-b3cb-85937e71e2b9,17240.0,1.0,saquon barkley,2185957.0,84.0,Saquon Barkley,PHI,RB,13604.0,robust,,,,,,,329.666295590337,5.21491031553331,1699.0,80.8017,12.25,0.889559999999999,1.35,0.0370649999999999,0.0,,0.0,,38.825,4.15128,296.55,29.80026,2.0,0.0,0.0,0.0,,,,,,,,,,,1997-02-07,2018.0,,,,,1.0,RB,PHI,482.0,9.49,6.41,464.0,500.0,266.0,290.0,235.0,1.0,1.0,2.0,1.0,1.0,5.79,51.8,3.0,0,,28.352941176470587,1
4430807,Bijan Robinson,0.0,24.5,40055.0,4430807.0,1228244.0,8.0,55872.0,40055.0,,1.0,RB,215.0,16161.0,Texas,,RobiBi01,23189.0,Bijan Robinson,16739.0,123126.0,2002-01-30,2023.0,2026.0,71.0,9509.0,ATL,,00-0038542,8.0,bijan-robinson-1,f78d68c2-f9da-48e7-b954-26b69efd828d,23133.0,1414.0,bijan robinson,3168163.0,87.0,Bijan Robinson,ATL,RB,16161.0,robust,,,,,,,299.15,12.988510903326,1407.75,48.9258,11.925,0.81543,1.375,0.0185324999999999,0.0,,0.0,,60.475,4.96671,453.8,33.95154,2.05,0.0,0.0,0.0,,,,,,,,,,,2002-01-30,2023.0,,,,,2.0,RB,ATL,476.0,19.6,43.9,453.0,534.0,260.0,280.0,269.0,2.0,2.0,1.0,2.0,2.0,3.61,55.1,11.0,0,,28.0,1
3139477,Patrick Mahomes,839031.0,30.9,30123.0,3139477.0,839031.0,10.0,44822.0,30123.0,,1.0,QB,225.0,13116.0,Texas Tech,12142.0,MahoPa00,18890.0,Patrick Mahomes,11839.0,11765.0,1995-09-17,2017.0,2026.0,74.0,4046.0,KCC,,00-0033873,10.0,patrick-mahomes-1,11cad59d-90dd-449c-a839-dddaba4fe16c,16413.0,272.0,patrick mahomes,2142052.0,9.0,Patrick Mahomes,KC,QB,13116.0,robust,4231.5,54.1149,31.0,1.4826,12.0,0.0,69.2330180450762,4.05337489273995,342.25,13.3434,2.45,0.14826,2.05625,0.0555975000000001,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,99.0,QB,KC,451.0,13.2,7.12,427.0,473.0,23.9,20.2,13.5,98.0,101.0,108.0,6.0,4.0,42.7,21.9,10.0,0,,26.529411764705884,1
3052587,Baker Mayfield,748070.0,31.3,30971.0,3052587.0,748070.0,1.0,46070.0,30971.0,,1.0,QB,215.0,13590.0,Oklahoma,13072.0,MayfBa00,19790.0,Baker Mayfield,12619.0,46518.0,1995-04-14,2018.0,2026.0,73.0,4892.0,TBB,,00-0034855,1.0,baker-mayfield-1,30198d30-9769-4e10-ac86-b4c91d940802,17237.0,215.0,baker mayfield,2080032.0,6.0,Baker Mayfield,TB,QB,13590.0,robust,4225.5,106.0059,33.75,2.9652,14.075,1.03782,61.0,2.07564,282.25,48.1845,2.3,0.0741300000000001,3.6625,0.0370650000000002,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1995-04-14,2018.0,,,,,106.0,QB,TB,444.0,23.3,7.73,420.0,469.0,16.8,13.5,9.76,105.0,115.0,120.0,7.0,5.0,65.2,10.6,48.0,0,,26.11764705882353,1
3917315,Kyler Murray,879799.0,29.0,31833.0,3917315.0,879799.0,1.0,47784.0,31833.0,,1.0,QB,207.0,14056.0,Oklahoma,13950.0,MurrKy00,20889.0,Kyler Murray,13613.0,38334.0,1997-08-07,2019.0,2026.0,70.0,5849.0,MIN,,00-0035228,1.0,kyler-murray-1,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,18600.0,379.0,kyler murray,2180829.0,19.0,Kyler Murray,ARI,QB,14056.0,robust,3820.75,122.3145,24.5,3.33585,11.0,0.889559999999999,88.1596515243187,4.91438171946089,554.25,39.2889,4.95,0.0741299999999997,3.475,0.2409225,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1970-01-01,2019.0,,,,,135.0,QB,ARI,436.0,29.2,8.64,407.0,492.0,8.64,0.0,32.6,132.0,154.0,84.0,9.0,5.0,74.9,12.1,65.0,0,,25.647058823529413,1
4426338,Bo Nix,0.0,26.4,40875.0,4426338.0,1161899.0,12.0,57133.0,40875.0,,1.0,QB,217.0,16582.0,Oregon,,NixxBo00,25069.0,Bo Nix,16995.0,97790.0,2000-02-25,2024.0,2026.0,74.0,11563.0,DEN,,00-0039732,12.0,bo-nix-1,f056c8ed-6ee5-492c-af11-3f7e3d97195c,22910.0,1553.0,bo nix,3121193.0,23.0,Bo Nix,DEN,QB,16582.0,robust,3763.25,180.8772,27.5,2.2239,12.075,0.963689999999999,90.8241293558291,7.29825964544869,438.675,40.25259,3.5,0.37065,1.475,0.3891825,0.0,,0.0,,,,,,,,,,,,,,,,,,,,2000-02-25,2024.0,,,,,131.0,QB,DEN,436.0,22.5,0.437,409.0,478.0,9.08,2.27,18.4,129.0,142.0,101.0,8.0,5.0,76.0,11.7,39.0,0,,25.647058823529413,1
4429795,Jahmyr Gibbs,0.0,24.4,40059.0,4429795.0,1214154.0,12.0,55876.0,40059.0,,1.0,RB,202.0,16162.0,Alabama,,GibbJa01,23200.0,Jahmyr Gibbs,16808.0,122474.0,2002-03-20,2023.0,2026.0,69.0,9221.0,DET,,00-0039139,12.0,jahmyr-gibbs-1,fef9457e-6497-47de-9bf2-cc3b95929375,22968.0,1415.0,jahmyr gibbs,3162723.0,92.0,Jahmyr Gibbs,DET,RB,16162.0,robust,,,,,,,234.075463238138,10.0061764062745,1255.125,38.17695,11.85,1.26021,1.575,0.2038575,0.0,,0.0,,57.85,2.9652,507.5,38.5476,2.70833333333333,0.76601,0.0,0.0,,,,,,,,,,,2002-03-20,2023.0,,,,,3.0,RB,DET,432.0,6.6,9.88,417.0,456.0,216.0,244.0,191.0,3.0,3.0,5.0,3.0,2.0,6.84,47.6,1.0,0,,25.41176470588235,1
4362887,Justin Fields,0.0,27.4,33399.0,4362887.0,1110681.0,11.0,53440.0,33399.0,,1.0,QB,227.0,15238.0,Ohio State,,FielJu00,22492.0,Justin Fields,15416.0,82118.0,1999-03-05,2021.0,2026.0,75.0,7591.0,KCC,,00-0036945,11.0,justin-fields-2,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,19781.0,1015.0,justin fields,1273205.0,30.0,Justin Fields,NYJ,QB,15238.0,robust,3275.25,174.72441,19.55,3.7065,10.6,1.4826,133.414095920642,27.160494536721,755.2,77.98476,6.0,1.4826,2.55,0.852495,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1970-01-01,2021.0,,,,,160.0,QB,NYJ,427.0,15.5,6.21,413.0,443.0,0.0,5.87,-16.2,154.0,135.0,270.0,10.0,6.0,103.0,6.74,94.0,0,,25.11764705882353,2
3043078,Derrick Henry,732145.0,32.6,29279.0,3043078.0,732145.0,14.0,43334.0,29279.0,,2.0,RB,252.0,12626.0,Alabama,11238.0,HenrDe00,17959.0,Derrick Henry,10819.0,10679.0,1994-01-04,2016.0,2026.0,74.0,3198.0,BAL,KingHenry_2,00-0032764,45.0,derrick-henry-2,87c481c7-7414-43cc-82df-19ca0c2ae22e,15514.0,296.0,derrick henry,2061188.0,85.0,Derrick Henry,BAL,RB,12626.0,robust,,,,,,,297.481643138755,8.8956,1537.875,50.03775,13.5,0.227235098039216,1.325,0.0555975,0.0,,0.0,,18.0,0.815430000000001,165.25,31.8759,1.0,0.0,18.0,0.0,,,,,,,,,,,1994-07-17,2016.0,,,,,4.0,RB,BAL,422.0,12.6,6.39,397.0,458.0,206.0,224.0,193.0,4.0,4.0,4.0,4.0,2.0,12.5,47.6,8.0,0,,24.823529411764707,1
4361741,Brock Purdy,0.0,26.6,34218.0,4361741.0,1121761.0,41.0,54727.0,34218.0,,7.0,QB,220.0,15698.0,Iowa State,,PurdBr00,23241.0,Brock Purdy,15834.0,77672.0,1999-12-27,2022.0,2026.0,73.0,8183.0,SFO,,00-0037834,262.0,brock-purdy-1,d5aef708-ad61-4ab8-a637-62ff96e92040,19797.0,1214.0,brock purdy,2961306.0,3.0,Brock Purdy,SF,QB,15698.0,robust,4173.1,243.44292,27.575,1.4826,12.425,1.40847,62.8,3.85476,274.0,27.57636,3.2,0.29652,2.6625,0.0370650000000002,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1999-12-27,2022.0,,,,,213.0,QB,SF,421.0,16.0,12.3,406.0,441.0,-6.21,-0.246,-18.8,191.0,157.0,296.0,11.0,7.0,91.2,6.96,61.0,0,,24.764705882352942,1
4047365,Josh Jacobs,944416.0,28.5,31856.0,4047365.0,944416.0,24.0,47807.0,31856.0,,1.0,RB,223.0,14073.0,Alabama,14026.0,JacoJo01,20824.0,Josh Jacobs,13582.0,45953.0,1998-02-11,2019.0,2026.0,70.0,5850.0,GBP,,00-0035700,24.0,joshua-jacobs-1,61694ab9-b099-408e-b48d-6a643dd069ec,18269.0,303.0,josh jacobs,2257876.0,89.0,Josh Jacobs,GB,RB,14073.0,robust,,,,,,,288.089491223561,16.1173706238969,1251.35,56.0422799999999,12.0,1.37964166666667,1.8,0.14826,0.0,,0.0,,39.0,1.92738,328.75,51.1497,1.5,0.59304,0.0,0.0,,,,,,,,,,,1970-01-01,2019.0,,,,,5.0,RB,GB,416.0,23.9,2.6,392.0,452.0,200.0,218.0,187.0,5.0,6.0,6.0,5.0,2.0,20.0,36.2,29.0,0,,24.470588235294116,1
4890973,Ashton Jeanty,0.0,22.7,,4890973.0,,6.0,58208.0,41791.0,,1.0,RB,208.0,17042.0,Boise State,,JeanAs00,25868.0,Ashton Jeanty,18487.0,157196.0,2003-12-02,2025.0,2026.0,68.0,12527.0,LVR,,00-0040122,6.0,ashton-jeanty-1,320fc4b7-76c7-43af-bbfd-1a22ba8f78cb,25989.0,1742.0,ashton jeanty,28874008.0,91.0,Ashton Jeanty,LVR,RB,17042.0,robust,,,,,,,278.5,7.09553405835035,1235.75,140.1057,9.1474358974359,1.04542307692308,2.225,0.1297275,0.0,,0.0,,49.75,12.6021,392.25,104.5233,2.0,0.0,13.0,0.0,,,,,,,,,,,2003-12-02,2025.0,,,,,6.0,RB,LVR,413.0,20.7,8.84,394.0,440.0,197.0,220.0,174.0,6.0,5.0,9.0,6.0,3.0,11.6,69.1,16.0,0,,24.294117647058822,1
4038941,Justin Herbert,0.0,28.4,32676.0,4038941.0,910562.0,6.0,52414.0,32676.0,,1.0,QB,236.0,14779.0,Oregon,,HerbJu00,21681.0,Justin Herbert,14446.0,28237.0,1998-03-10,2020.0,2026.0,78.0,6797.0,LAC,Justin10Herbert,00-0036355,6.0,justin-herbert-1,f0a8f8e3-b9e9-46ed-85e4-eec6452a8a44,18635.0,599.0,justin herbert,2221960.0,16.0,Justin Herbert,LAC,QB,14779.0,robust,3943.0,169.7577,26.0,1.4826,8.0,2.2239,64.6,1.77912,275.0,14.0847,2.625,0.29652,2.1375,0.0370649999999999,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1970-01-01,2020.0,,,,,315.0,QB,LAC,409.0,22.3,2.41,389.0,429.0,-18.5,-18.0,-30.1,289.0,290.0,406.0,12.0,7.0,110.0,8.3,84.0,0,,24.058823529411764,1
4431611,Caleb Williams,0.0,24.7,40900.0,4431611.0,1286445.0,1.0,57122.0,40900.0,,1.0,QB,226.0,16579.0,USC,,WillCa03,24927.0,Caleb Williams,17695.0,144622.0,2001-11-18,2024.0,2026.0,73.0,11560.0,CHI,,00-0039918,1.0,caleb-williams-3,49d4b627-3f19-49a8-ae33-f539e0fb1f88,23084.0,1550.0,caleb williams,26695775.0,13.0,Caleb Williams,CHI,QB,16579.0,robust,3774.65,62.7139800000003,24.75,1.03782,10.0,0.96369,83.643730404345,7.49642530251805,477.5,47.4432,2.0,1.4826,4.75,0.185325,0.0,,0.0,,,,,,,,,,,,,,,,,,,,2001-11-18,2024.0,,,,,326.0,QB,CHI,406.0,10.7,5.46,392.0,459.0,-20.9,-14.5,0.0,319.0,253.0,154.0,13.0,7.0,107.0,7.18,68.0,0,,23.88235294117647,1
4429160,De'Von Achane,0.0,24.8,40118.0,4429160.0,1231820.0,21.0,55949.0,40118.0,,3.0,RB,191.0,16167.0,Texas A&M,,AchaDe00,24179.0,De'Von Achane,16661.0,124305.0,2001-10-13,2023.0,2026.0,69.0,9226.0,MIA,,00-0039040,84.0,devon-achane-1,a4ef921b-8767-4b4f-a651-7675c00f9af0,23136.0,1398.0,devon achane,3171161.0,107.0,Devon Achane,MIA,RB,16167.0,robust,,,,,,,210.329677646186,9.26625,989.0,35.36001,7.3,0.44478,1.075,0.0555975,0.0,,0.0,,71.025,3.11346,538.25,28.9107,4.525,0.7413,19.0,0.0,,,,,,,,,,,2001-10-13,2023.0,,,,,7.0,RB,MIA,404.0,8.4,1.86,377.0,419.0,188.0,203.0,154.0,7.0,7.0,13.0,7.0,3.0,16.2,35.8,5.0,0,,23.764705882352942,1
4242335,Jonathan Taylor,0.0,27.5,32711.0,4242335.0,1065406.0,9.0,52449.0,32711.0,,2.0,RB,226.0,14802.0,Wisconsin,,TaylJo02,21682.0,Jonathan Taylor,14455.0,57488.0,1999-01-19,2020.0,2026.0,70.0,6813.0,IND,JayT23,00-0036223,41.0,jonathan-taylor-1,925195a4-06ba-4e37-ae7d-a3d6a5419139,19217.0,634.0,jonathan taylor,2866395.0,86.0,Jonathan Taylor,IND,RB,14802.0,robust,,,,,,,298.65,10.8237853270976,1387.75,40.8456299999999,10.8246575342466,1.77912,1.4,0.14826,0.0,,0.0,,24.95,4.4478,188.5,42.9954,1.05,0.0,7.0,0.0,,,,,,,,,,,1970-01-01,2020.0,,,,,8.0,RB,IND,402.0,26.1,0.617,371.0,469.0,186.0,198.0,204.0,8.0,8.0,3.0,8.0,3.0,18.4,45.8,32.0,0,,23.647058823529413,1
3117251,Christian McCaffrey,830517.0,30.2,30121.0,3117251.0,830517.0,8.0,44820.0,30121.0,,1.0,RB,210.0,13130.0,Stanford,12198.0,McCaCh01,18877.0,Christian McCaffrey,11690.0,11763.0,1996-06-07,2017.0,2026.0,71.0,4034.0,SFO,,00-0033280,8.0,christian-mccaffrey-1,f96db0af-5e25-42d1-a07a-49b4e065b364,16393.0,283.0,christian mccaffrey,2136743.0,96.0,Christian McCaffrey,SF,RB,13130.0,robust,,,,,,,226.8,24.9600167824337,1068.55,122.01798,8.32833333333333,1.11195,2.01875,0.0185324999999999,0.0,,0.0,,60.975,7.48713,527.75,34.0998,3.5,0.44478,0.0,0.0,,,,,,,,,,,1996-06-07,2017.0,,,,,9.0,RB,SF,402.0,18.2,1.15,361.0,437.0,186.0,187.0,172.0,9.0,11.0,10.0,9.0,3.0,12.4,49.2,13.0,0,,23.647058823529413,1
4430737,Kyren Williams,0.0,25.9,34120.0,4430737.0,1167361.0,21.0,54629.0,34120.0,,5.0,RB,202.0,15710.0,Notre Dame,,WillKy02,23212.0,Kyren Williams,15807.0,97118.0,2000-08-26,2022.0,2026.0,69.0,8150.0,LAR,,00-0037840,164.0,kyren-williams-1,19d44771-8f1d-4127-9b7d-230da137f15d,23059.0,1226.0,kyren williams,3121836.0,88.0,Kyren Williams,LAR,RB,15710.0,robust,,,,,,,290.178749175097,27.65049,1262.1,117.1254,12.025,0.849868346456693,2.825,0.1297275,0.0,,0.0,,33.85,3.55824,204.7,15.41904,1.83838582677165,0.701608346456693,0.0,0.0,,,,,,,,,,,2000-08-26,2022.0,,,,,10.0,RB,LAR,401.0,41.2,0.833,362.0,441.0,185.0,188.0,176.0,10.0,10.0,8.0,10.0,3.0,21.7,37.2,63.0,0,,23.58823529411765,1
3046779,Jared Goff,727837.0,31.8,29235.0,3046779.0,727837.0,1.0,43290.0,29235.0,,1.0,QB,217.0,12611.0,California,11205.0,GoffJa00,17922.0,Jared Goff,10729.0,10635.0,1994-10-14,2016.0,2026.0,76.0,3163.0,DET,JaredGoff16,00-0033106,1.0,jared-goff-1,aba8f925-ffbf-4654-bfa7-a25d3d237494,15501.0,388.0,jared goff,2061053.0,4.0,Jared Goff,DET,QB,12611.0,robust,4374.0,64.4931,31.0,3.7065,11.5,0.7413,33.425,0.963689999999998,61.25,10.30407,0.5,0.29652,2.6,0.0741300000000001,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1994-10-14,2016.0,,,,,349.0,QB,DET,401.0,27.0,8.39,373.0,451.0,-26.3,-33.9,-8.05,374.0,485.0,205.0,14.0,8.0,96.1,7.07,97.0,0,,23.58823529411765,1
4596448,Bucky Irving,0.0,24.0,40993.0,4596448.0,1287923.0,25.0,57246.0,40993.0,,4.0,RB,195.0,16598.0,Oregon,,IrviBu00,24967.0,Bucky Irving,17784.0,144970.0,2002-08-19,2024.0,2026.0,70.0,11584.0,TBB,,00-0039361,125.0,markeise-irving-1,c5249c6f-bd1b-4352-8228-de2bd499ca0d,25981.0,1569.0,bucky irving,26693770.0,90.0,Bucky Irving,TB,RB,16598.0,robust,,,,,,,246.478781883146,24.4629,1201.175,135.13899,8.65,0.96369,1.275,0.0926625,0.0,,0.0,,47.975,7.33887,375.825,52.6323,1.7280701754386,1.07943684210526,116.0,0.0,,,,,,,,,,,2002-08-19,2024.0,,,,,11.0,RB,TB,400.0,35.7,6.89,362.0,435.0,184.0,188.0,170.0,11.0,9.0,11.0,11.0,3.0,36.3,23.5,56.0,0,,23.529411764705884,1
4362238,Chase Brown,0.0,26.4,40196.0,4362238.0,1123379.0,28.0,56028.0,40196.0,,5.0,RB,210.0,16181.0,Illinois,,BrowCh10,24374.0,Chase Brown,16934.0,77787.0,2000-03-21,2023.0,2026.0,70.0,9224.0,CIN,,00-0038597,163.0,chase-brown-3,d74ff06d-905d-4fed-8f98-b5f6d4549333,25324.0,1396.0,chase brown,2965160.0,99.0,Chase Brown,CIN,RB,16181.0,robust,,,,,,,246.726174251553,21.05292,1040.25,108.9711,8.0,1.38228035928144,1.35,0.0370649999999999,0.0,,0.0,,59.0,7.11648,403.75,34.47045,3.34116766467066,0.989879640718563,48.0,0.0,,,,,,,,,,,2000-03-21,2023.0,,,,,12.0,RB,CIN,393.0,32.6,32.7,342.0,434.0,177.0,169.0,169.0,13.0,13.0,12.0,12.0,4.0,41.5,24.7,44.0,0,,23.11764705882353,1
2577417,Dak Prescott,591816.0,33.0,29369.0,2577417.0,591816.0,37.0,43424.0,29369.0,,4.0,QB,238.0,12620.0,Mississippi State,11318.0,PresDa01,18055.0,Dak Prescott,11008.0,10769.0,1993-07-29,2016.0,2026.0,74.0,3294.0,DAL,dak,00-0033077,135.0,dak-prescott-1,86197778-8d4b-4eba-affe-08ef7be7c70b,15600.0,371.0,dak prescott,1824864.0,7.0,Dak Prescott,DAL,QB,12620.0,robust,4174.575,241.6638,28.65,2.2239,12.0,1.40847,39.9272523731637,6.52344,163.75,39.2889,1.95,0.0,2.5,0.37065,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1993-07-29,2016.0,,,,,363.0,QB,DAL,393.0,15.5,2.57,371.0,421.0,-34.7,-36.1,-38.5,471.0,511.0,505.0,15.0,8.0,90.8,9.94,58.0,0,,23.11764705882353,1
4431452,Drake Maye,0.0,23.9,40881.0,4431452.0,1286803.0,3.0,57124.0,40881.0,,1.0,QB,225.0,16580.0,North Carolina,,MayeDr00,24958.0,Drake Maye,17673.0,143969.0,2002-08-30,2024.0,2026.0,76.0,11564.0,NEP,,00-0039851,3.0,drake-maye-1,d0c0630e-8925-4b81-a32b-e4146d95f01f,23046.0,1551.0,drake maye,26695757.0,27.0,Drake Maye,NE,QB,16580.0,robust,3524.25,156.4143,23.0,1.4826,12.95,0.963689999999999,79.725,6.6717,513.0,53.3736,3.0,0.29652,5.075,0.0741299999999997,0.0,,0.0,,,,,,,,,,,,,,,,,,,,2002-08-30,2024.0,,,,,364.0,QB,NE,390.0,26.8,2.76,360.0,418.0,-37.3,-46.7,-41.4,503.0,613.0,541.0,16.0,8.0,123.0,7.39,71.0,0,,22.941176470588236,1
4433970,J.J. McCarthy,0.0,23.5,40905.0,4433970.0,1287599.0,10.0,57131.0,40905.0,,1.0,QB,219.0,16584.0,Michigan,,McCaJJ00,24956.0,J.J. McCarthy,17689.0,144918.0,2003-01-20,2024.0,2026.0,75.0,11565.0,MIN,,00-0039923,10.0,jj-mccarthy-1,587cc3c3-aeda-4ac7-8803-a7e4db195534,23018.0,1555.0,jj mccarthy,26695214.0,14.0,J.J. McCarthy,MIN,QB,16584.0,robust,3961.75,86.7321,27.025,1.55673,14.0,1.4826,62.8977197908675,5.9304,267.775,67.53243,2.0,1.11195,3.74375,0.0555975000000001,0.0,,0.0,,,,,,,,,,,,,,,,,,,,2003-01-20,2024.0,,,,,373.0,QB,MIN,387.0,11.7,3.54,361.0,410.0,-40.1,-45.9,-49.6,535.0,608.0,613.0,17.0,9.0,125.0,7.14,81.0,0,,22.764705882352942,2
